date,name,value
2021-01-01,Ilia-Topuria,2019.563860246729
2021-01-01,Ilia-Topuria,2019.563860246729
2021-01-01,Ilia-Topuria,2019.563860246729
2021-01-01,Ilia-Topuria,2019.563860246729
2021-01-01,Ilia-Topuria,2019.563860246729
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Leon-Edwards,2017.2180293319218
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Giga-Chikadze,2015.5460245871482
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Valentina-Shevchenko,2006.8991404280723
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Jose-Aldo,2004.918188609304
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Movsar-Evloev,2004.0067620075743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Shavkat-Rakhmonov,2002.1740765163743
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Deiveson-Figueiredo,1996.3428698564846
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Curtis-Blaydes,1993.1961819266571
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Glover-Teixeira,1993.1530488715623
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Chan Sung-Jung,1990.2252804245113
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Derek-Brunson,1987.3888633097138
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Cory-Sandhagen,1987.1472874044741
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Vicente-Luque,1978.573022584619
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Muslim-Salikhov,1969.0070075545277
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Gilbert-Burns,1960.0126330492403
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Brandon-Moreno,1959.2824547049004
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Grant-Dawson,1957.4386864480832
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Santiago-Ponzinibbio,1951.085247550875
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Arman-Tsarukyan,1950.0825189938525
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Jairzinho-Rozenstruik,1942.7178978294369
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Alexander-Volkov,1942.6954250767526
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Merab-Dvalishvili,1942.2979670833058
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Derrick-Lewis,1925.2612480201658
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Jan-Blachowicz,1922.5065469909364
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Daniel-Rodriguez,1919.827675684956
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Alexander-Volkov,1919.3194520106506
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Song-Yadong,1918.2549675039568
2021-01-01,Elizeu-Zaleski dos Santos,1912.5558258962528
2021-01-01,Elizeu-Zaleski dos Santos,1912.5558258962528
2021-01-01,Elizeu-Zaleski dos Santos,1912.5558258962528
2021-01-01,Elizeu-Zaleski dos Santos,1912.5558258962528
2021-01-01,Elizeu-Zaleski dos Santos,1912.5558258962528
